Order Line,Order ID,Bar code value,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit
8439,ON-2023-124779,91192399,2023-03-01,2023-03-04,First Class,BF-11020,OFF-BI-10002429,42.616,7,0.8,-68.1856
8440,ON-2023-124779,30201174,2023-03-01,2023-03-04,First Class,BF-11020,TEC-CO-10001943,319.984,2,0.2,107.9946
8441,ON-2023-124779,31003756,2023-03-01,2023-03-04,First Class,BF-11020,OFF-FA-10004854,45.92,5,0.2,15.498
8442,ON-2023-124779,98640172,2023-03-01,2023-03-04,First Class,BF-11020,FUR-FU-10001095,21.184,2,0.6,-11.6512
8443,ON-2023-124779,90748558,2023-03-01,2023-03-04,First Class,BF-11020,OFF-PA-10000061,20.736,4,0.2,7.2576
8444,ON-2023-124779,85607650,2023-03-01,2023-03-04,First Class,BF-11020,FUR-CH-10003535,213.43,5,0.3,-39.637
8445,OF-2023-144456,65260004,2023-03-01,2023-03-02,First Class,FC-14245,OFF-ST-10001321,61.68,5,0.2,5.397
8446,OF-2023-144456,56607469,2023-03-01,2023-03-02,First Class,FC-14245,TEC-PH-10001750,158.376,3,0.2,13.8579
8447,OF-2023-132437,81811717,2023-03-01,2023-03-06,Second Class,EM-14095,OFF-ST-10001031,65.12,4,0,16.9312
8448,ON-2023-118087,9993660,2023-03-02,2023-03-06,Standard Class,SP-20620,FUR-CH-10004860,141.372,2,0.3,-48.4704
8449,ON-2023-118087,31031032,2023-03-02,2023-03-06,Standard Class,SP-20620,OFF-BI-10002432,3.036,2,0.7,-2.3276
8450,ON-2023-118087,7110555,2023-03-02,2023-03-06,Standard Class,SP-20620,OFF-BI-10000069,4.503,1,0.7,-3.6024
8451,ON-2023-118087,70690423,2023-03-02,2023-03-06,Standard Class,SP-20620,OFF-AR-10003602,4.672,1,0.2,1.5768
8452,ON-2023-118087,8749860,2023-03-02,2023-03-06,Standard Class,SP-20620,TEC-AC-10004469,95.88,3,0.2,28.764
8453,ON-2023-118087,86652726,2023-03-02,2023-03-06,Standard Class,SP-20620,FUR-FU-10001867,17.024,2,0.2,1.7024
8454,ON-2023-118087,510809,2023-03-02,2023-03-06,Standard Class,SP-20620,TEC-AC-10003174,258.696,3,0.2,64.674
8455,ON-2023-118087,35532773,2023-03-02,2023-03-06,Standard Class,SP-20620,TEC-PH-10002200,1931.958,7,0.4,-386.3916
8456,OF-2023-147361,73233575,2023-03-02,2023-03-08,Standard Class,SB-20290,OFF-ST-10001809,628.81,7,0,12.5762
8457,OF-2023-147361,63924407,2023-03-02,2023-03-08,Standard Class,SB-20290,OFF-ST-10002214,56.45,5,0,14.677
8458,OF-2023-147228,47430107,2023-03-02,2023-03-07,Standard Class,SO-20335,OFF-SU-10001225,8.832,3,0.2,-1.9872
8459,OF-2023-147228,12874756,2023-03-02,2023-03-07,Standard Class,SO-20335,OFF-PA-10000357,177.536,4,0.2,62.1376
8460,OF-2023-147228,5646020,2023-03-02,2023-03-07,Standard Class,SO-20335,OFF-ST-10000046,258.48,2,0.2,-3.231
8461,OF-2023-147228,83921940,2023-03-02,2023-03-07,Standard Class,SO-20335,FUR-FU-10000023,14.136,3,0.2,4.2408
8462,ON-2023-159562,69312308,2023-03-02,2023-03-08,Standard Class,JB-16000,OFF-EN-10000461,17.48,2,0,8.2156
8463,OF-2023-155929,81982520,2023-03-02,2023-03-06,Standard Class,AI-10855,OFF-PA-10000859,6.368,2,0.2,2.388
8464,OF-2023-137498,28042272,2023-03-02,2023-03-07,Second Class,LC-17050,OFF-AR-10003829,6.56,2,0,1.9024
8465,OF-2023-137498,30100301,2023-03-02,2023-03-07,Second Class,LC-17050,FUR-CH-10003833,243.92,5,0.2,-15.245
8466,OF-2023-137498,85611553,2023-03-02,2023-03-07,Second Class,LC-17050,OFF-PA-10000143,47.52,9,0,22.8096
8467,OF-2023-100825,96823953,2023-03-02,2023-03-07,Standard Class,KD-16495,OFF-ST-10003123,99.87,3,0,23.9688
8468,OF-2023-139444,27364652,2023-03-02,2023-03-08,Standard Class,GK-14620,OFF-LA-10000134,9.856,4,0.2,3.4496
8469,OF-2023-169439,99378038,2023-03-02,2023-03-06,Standard Class,LC-17140,OFF-AR-10001374,25.92,5,0.2,3.888
8470,OF-2023-169439,6600173,2023-03-02,2023-03-06,Standard Class,LC-17140,FUR-FU-10000723,66.112,2,0.2,-9.0904
8471,ON-2023-146213,11792626,2023-03-02,2023-03-07,Standard Class,MC-17605,TEC-AC-10001114,159.96,4,0,51.1872
8472,OF-2023-168403,95992235,2023-03-02,2023-03-08,Standard Class,DK-12835,OFF-PA-10002036,31.104,6,0.2,11.2752
8473,OF-2023-168403,25941652,2023-03-02,2023-03-08,Standard Class,DK-12835,OFF-AP-10003278,11.176,1,0.2,0.8382
8474,OF-2023-152198,26071557,2023-03-02,2023-03-03,First Class,JD-16015,OFF-LA-10000443,17.712,6,0.2,5.9778
8475,OF-2023-152198,80351089,2023-03-02,2023-03-03,First Class,JD-16015,OFF-BI-10003669,4.86,3,0.7,-3.564
8476,OF-2023-152198,58111352,2023-03-02,2023-03-03,First Class,JD-16015,OFF-BI-10001628,6.258,2,0.7,-5.215
8477,OF-2023-120999,11215127,2023-03-03,2023-03-08,Standard Class,LC-16930,TEC-PH-10004093,147.168,4,0.2,16.5564
8478,OF-2023-128370,74680501,2023-03-03,2023-03-03,Same Day,FH-14275,FUR-CH-10002602,362.352,3,0.2,27.1764
8479,OF-2023-128370,58198694,2023-03-03,2023-03-03,Same Day,FH-14275,OFF-BI-10004140,7.184,2,0.2,2.245
8480,OF-2023-110905,48397261,2023-03-03,2023-03-08,Second Class,RW-19690,OFF-BI-10003669,16.2,3,0,7.776
8481,OF-2023-110905,40912486,2023-03-03,2023-03-08,Second Class,RW-19690,OFF-AP-10004785,33.99,3,0,14.6157
8482,OF-2023-110905,42894313,2023-03-03,2023-03-08,Second Class,RW-19690,TEC-AC-10003023,296.85,5,0,53.433
8483,OF-2023-110905,32578992,2023-03-03,2023-03-08,Second Class,RW-19690,TEC-AC-10002217,112.8,6,0,6.768
8484,OF-2023-110905,52572525,2023-03-03,2023-03-08,Second Class,RW-19690,OFF-BI-10002954,13.71,3,0,6.5808
8485,OF-2023-110905,83988311,2023-03-03,2023-03-08,Second Class,RW-19690,OFF-PA-10002586,24.9,5,0,11.703
8486,OF-2023-110905,86449150,2023-03-03,2023-03-08,Second Class,RW-19690,OFF-ST-10000025,286.29,3,0,17.1774
8487,OF-2023-110905,65754130,2023-03-03,2023-03-08,Second Class,RW-19690,OFF-AP-10003281,24.18,2,0,7.254
8488,OF-2023-152093,71279251,2023-03-03,2023-03-08,Standard Class,SN-20560,OFF-BI-10003527,762.594,3,0.8,-1143.891
8489,OF-2023-122280,12725029,2023-03-03,2023-03-03,Same Day,SH-20395,OFF-PA-10004911,18.76,2,0,9.0048
8490,OF-2023-126438,26297130,2023-03-03,2023-03-06,First Class,AR-10345,OFF-AR-10003338,14.88,2,0,3.72
8491,OF-2023-147403,45104254,2023-03-03,2023-03-06,First Class,KH-16630,OFF-PA-10003302,85.056,3,0.2,28.7064
8492,OF-2023-159954,20929563,2023-03-03,2023-03-07,Standard Class,SS-20410,OFF-BI-10004876,2.78,1,0,1.3622
8493,OF-2023-123036,86772743,2023-03-03,2023-03-10,Standard Class,HA-14905,TEC-AC-10003499,37.056,4,0.2,8.8008
8494,OF-2023-123036,80786486,2023-03-03,2023-03-10,Standard Class,HA-14905,TEC-PH-10003580,259.896,2,0.4,-56.3108
8495,OF-2023-112774,99645659,2023-03-04,2023-03-05,First Class,RC-19960,FUR-FU-10003039,34.504,1,0.2,6.0382
8496,OF-2023-124898,14498776,2023-03-04,2023-03-08,Standard Class,DB-12910,OFF-PA-10003656,184.66,7,0,84.9436
8497,OF-2023-149559,61212332,2023-03-04,2023-03-05,Same Day,KF-16285,OFF-PA-10003172,12.96,2,0,6.2208
8498,OF-2023-149559,91138790,2023-03-04,2023-03-05,Same Day,KF-16285,OFF-EN-10002312,22.18,2,0,10.8682
8499,OF-2023-149559,52007439,2023-03-04,2023-03-05,Same Day,KF-16285,FUR-CH-10002320,2054.272,8,0.2,256.784
8500,OF-2023-117044,41904173,2023-03-04,2023-03-06,Second Class,HA-14920,OFF-FA-10000936,10.528,4,0.2,3.29
8501,OF-2023-117044,4741359,2023-03-04,2023-03-06,Second Class,HA-14920,OFF-PA-10003657,20.544,6,0.2,6.42
8502,OF-2023-144484,46278582,2023-03-04,2023-03-04,Same Day,CB-12025,FUR-FU-10000260,32.36,4,0,11.6496
8503,OF-2023-144484,15867403,2023-03-04,2023-03-04,Same Day,CB-12025,OFF-AP-10004487,406.6,5,0,113.848
8504,ON-2023-142188,26697579,2023-03-04,2023-03-04,Same Day,JF-15415,FUR-CH-10003199,177.568,2,0.2,8.8784
8505,ON-2023-142188,48512626,2023-03-04,2023-03-04,Same Day,JF-15415,OFF-PA-10002005,19.44,3,0,9.3312
8506,ON-2023-142188,72296991,2023-03-04,2023-03-04,Same Day,JF-15415,OFF-PA-10004101,71.28,11,0,34.2144
8507,ON-2023-142188,27434309,2023-03-04,2023-03-04,Same Day,JF-15415,OFF-BI-10004600,1471.96,5,0.2,459.9875
8508,ON-2023-142188,48965855,2023-03-04,2023-03-04,Same Day,JF-15415,TEC-PH-10000127,79.96,5,0.2,-17.991
8509,ON-2023-160836,1052918,2023-03-04,2023-03-09,Standard Class,CC-12475,OFF-PA-10004239,10.272,3,0.2,3.21
8510,ON-2023-160836,89729526,2023-03-04,2023-03-09,Standard Class,CC-12475,FUR-TA-10002855,512.19,5,0.3,-65.853
8511,ON-2023-160836,11241761,2023-03-04,2023-03-09,Standard Class,CC-12475,OFF-AP-10001626,1.556,2,0.8,-4.2012
8512,OF-2023-166898,59438536,2023-03-04,2023-03-06,Second Class,KH-16630,TEC-PH-10002564,143.952,6,0.2,17.994
8513,OF-2023-166898,60258983,2023-03-04,2023-03-06,Second Class,KH-16630,OFF-PA-10002262,19.44,3,0,9.3312
8514,ON-2023-152898,68472375,2023-03-04,2023-03-08,Standard Class,CB-12025,OFF-AP-10000027,67.9,5,0,20.37
8515,OF-2023-127726,47803633,2023-03-04,2023-03-06,Second Class,SS-20410,OFF-AP-10002578,195.68,4,0,50.8768
8516,OF-2023-127726,32584135,2023-03-04,2023-03-06,Second Class,SS-20410,OFF-FA-10000992,14.2,4,0,6.674
8517,OF-2023-103611,84294113,2023-03-05,2023-03-08,First Class,JM-15535,FUR-FU-10004270,8.36,2,0,3.0096
8518,OF-2023-140676,51892950,2023-03-05,2023-03-08,First Class,BF-11080,OFF-PA-10004082,39.9,5,0,19.95
8519,OF-2023-140676,83295418,2023-03-05,2023-03-08,First Class,BF-11080,OFF-AP-10000358,90.86,7,0,26.3494
8520,OF-2023-140676,23002487,2023-03-05,2023-03-08,First Class,BF-11080,OFF-PA-10004243,94.85,5,0,45.528
8521,OF-2023-108749,36814473,2023-03-05,2023-03-08,First Class,DJ-13510,OFF-PA-10003797,45.36,7,0,21.7728
8522,OF-2023-108749,90560403,2023-03-05,2023-03-08,First Class,DJ-13510,OFF-BI-10003707,45.78,3,0,22.89
8523,ON-2023-109582,97765824,2023-03-05,2023-03-10,Second Class,JM-15865,OFF-PA-10004071,166.44,3,0,79.8912
8524,OF-2023-139493,42248662,2023-03-06,2023-03-12,Standard Class,SG-20605,OFF-AR-10003158,15.92,5,0.2,2.786
8525,OF-2023-114440,83769913,2023-03-07,2023-03-10,Second Class,TB-21520,OFF-PA-10004675,19.05,3,0,8.763
8526,OF-2023-147725,13896507,2023-03-07,2023-03-07,Same Day,LT-17110,OFF-AR-10001725,70.95,3,0,18.447
8527,ON-2023-157224,79010593,2023-03-07,2023-03-11,Second Class,JB-16000,OFF-LA-10000121,56.7,9,0,26.082
8528,OF-2023-156237,48713615,2023-03-07,2023-03-08,First Class,PS-18760,OFF-BI-10000301,3.882,2,0.7,-2.588
8529,OF-2023-156237,47729829,2023-03-07,2023-03-08,First Class,PS-18760,TEC-MA-10002930,12.585,1,0.7,-18.0385
8530,OF-2023-156237,98989448,2023-03-07,2023-03-08,First Class,PS-18760,FUR-CH-10002372,113.372,2,0.3,-29.1528
8531,OF-2023-156237,67247456,2023-03-07,2023-03-08,First Class,PS-18760,OFF-BI-10003707,18.312,4,0.7,-12.208
8532,OF-2023-156237,5229384,2023-03-07,2023-03-08,First Class,PS-18760,FUR-FU-10001057,127.936,8,0.2,4.7976
8533,OF-2023-156237,1155892,2023-03-07,2023-03-08,First Class,PS-18760,TEC-MA-10001681,241.17,2,0.7,-168.819
8534,OF-2023-115882,19036709,2023-03-07,2023-03-10,First Class,DB-13555,OFF-AP-10002534,942.784,4,0.2,94.2784
8535,OF-2023-115882,94557806,2023-03-07,2023-03-10,First Class,DB-13555,OFF-PA-10001125,74.352,3,0.2,23.235
8536,OF-2023-152975,64717783,2023-03-07,2023-03-09,First Class,RB-19705,TEC-PH-10004586,1079.85,3,0,323.955
8537,OF-2023-152975,60298814,2023-03-07,2023-03-09,First Class,RB-19705,OFF-ST-10001370,70.98,1,0,3.549
8538,OF-2023-152975,51234158,2023-03-07,2023-03-09,First Class,RB-19705,OFF-AR-10001988,29.95,5,0,8.6855
8539,OF-2023-152975,83213931,2023-03-07,2023-03-09,First Class,RB-19705,FUR-CH-10003298,589.41,5,0.1,-6.549
8540,OF-2023-108931,32724221,2023-03-07,2023-03-12,Standard Class,HZ-14950,OFF-PA-10002741,8.56,2,0,3.852
8541,OF-2023-108931,61064227,2023-03-07,2023-03-12,Standard Class,HZ-14950,OFF-PA-10003845,11.56,2,0,5.6644
8542,OF-2023-130302,42797093,2023-03-07,2023-03-12,Standard Class,CY-12745,TEC-AC-10002001,895.944,7,0.2,190.3881
8543,OF-2023-130043,67136914,2023-03-08,2023-03-12,Standard Class,BB-11545,OFF-PA-10002230,31.872,8,0.2,11.5536
8544,OF-2023-163020,60292733,2023-03-08,2023-03-12,Standard Class,MO-17800,FUR-FU-10000221,35.56,7,0,12.0904
8545,OF-2023-132353,8509638,2023-03-08,2023-03-10,First Class,DB-13060,TEC-PH-10004536,323.976,3,0.2,20.2485
8546,OF-2023-121888,42746754,2023-03-08,2023-03-10,Second Class,CL-11890,TEC-PH-10000439,39.99,1,0,11.5971
8547,OF-2023-121888,3836432,2023-03-08,2023-03-10,Second Class,CL-11890,OFF-AR-10003478,16.28,2,0,6.512
8548,OF-2023-121888,86289314,2023-03-08,2023-03-10,Second Class,CL-11890,FUR-BO-10002545,782.94,3,0,203.5644
8549,OF-2023-121888,65555647,2023-03-08,2023-03-10,Second Class,CL-11890,OFF-BI-10001765,242.48,7,0,116.3904
8550,ON-2023-163300,9564587,2023-03-08,2023-03-14,Standard Class,ES-14020,OFF-BI-10004390,2357.488,7,0.2,884.058
8551,ON-2023-163300,7674906,2023-03-08,2023-03-14,Standard Class,ES-14020,TEC-PH-10001700,369.544,7,0.2,32.3351
8552,ON-2023-163300,56882237,2023-03-08,2023-03-14,Standard Class,ES-14020,FUR-CH-10003396,184.752,3,0.2,-20.7846
8553,OF-2023-145737,30893965,2023-03-08,2023-03-13,Standard Class,AB-10165,OFF-PA-10001033,163.96,5,0.2,59.4355
8554,ON-2023-116652,46380621,2023-03-08,2023-03-12,Standard Class,RD-19480,FUR-CH-10002961,218.352,3,0.2,0
8555,ON-2023-116652,60720216,2023-03-08,2023-03-12,Standard Class,RD-19480,FUR-FU-10001488,529.9,5,0,105.98
8556,ON-2023-116652,32723830,2023-03-08,2023-03-12,Standard Class,RD-19480,OFF-AR-10001915,99.3,10,0,41.706
8557,ON-2023-116652,54960826,2023-03-08,2023-03-12,Standard Class,RD-19480,OFF-AP-10001205,108.96,2,0,30.5088
8558,ON-2023-116652,92529754,2023-03-08,2023-03-12,Standard Class,RD-19480,OFF-BI-10004528,2.688,1,0.2,0.84
8559,OF-2023-124205,72717058,2023-03-08,2023-03-12,Standard Class,TC-21145,FUR-FU-10002445,47.4,5,0,18.96
8560,OF-2023-124205,62593908,2023-03-08,2023-03-12,Standard Class,TC-21145,FUR-CH-10003606,512.96,4,0,143.6288
8561,OF-2023-124205,12945231,2023-03-08,2023-03-12,Standard Class,TC-21145,TEC-PH-10002115,395.94,6,0,102.9444
8562,OF-2023-124205,99295463,2023-03-08,2023-03-12,Standard Class,TC-21145,OFF-ST-10000934,81.96,2,0,0
8563,OF-2023-146185,34405954,2023-03-08,2023-03-12,Standard Class,CC-12145,OFF-AR-10002987,31.744,2,0.2,8.3328
8564,OF-2023-134418,36043002,2023-03-08,2023-03-13,Standard Class,GM-14500,OFF-AR-10004441,12.42,3,0,5.2164
8565,OF-2023-139822,19805449,2023-03-08,2023-03-14,Standard Class,Dp-13240,OFF-ST-10000943,38.62,2,0,10.8136
8566,OF-2023-139822,68444194,2023-03-08,2023-03-14,Standard Class,Dp-13240,TEC-AC-10001090,59.98,2,0,10.7964
8567,OF-2023-165008,67010866,2023-03-08,2023-03-10,Second Class,DO-13645,OFF-BI-10002794,295.056,9,0.2,106.9578
8568,OF-2023-127096,76247294,2023-03-08,2023-03-10,Second Class,CS-12400,FUR-TA-10003473,300.904,1,0.2,11.2839
8569,OF-2023-118136,56522024,2023-03-09,2023-03-10,First Class,BB-10990,OFF-PA-10002615,8.82,2,0,4.0572
8570,OF-2023-118136,75124378,2023-03-09,2023-03-10,First Class,BB-10990,OFF-AR-10001427,5.98,1,0,1.5548
8571,OF-2023-144113,37175963,2023-03-09,2023-03-13,Standard Class,JF-15355,OFF-EN-10001141,17.568,2,0.2,6.3684
8572,OF-2023-144113,92732580,2023-03-09,2023-03-13,Standard Class,JF-15355,TEC-PH-10002170,55.992,1,0.2,5.5992
8573,OF-2023-134173,60314323,2023-03-09,2023-03-14,Standard Class,AB-10060,OFF-PA-10004355,20.736,4,0.2,7.2576
8574,OF-2023-136448,91456982,2023-03-09,2023-03-11,First Class,AS-10090,TEC-AC-10001109,71.976,3,0.2,19.7934
8575,OF-2023-136448,47014957,2023-03-09,2023-03-11,First Class,AS-10090,FUR-FU-10003832,22.512,3,0.2,2.2512
8576,OF-2023-136448,99441165,2023-03-09,2023-03-11,First Class,AS-10090,OFF-BI-10002393,3.444,2,0.7,-2.7552
8577,OF-2023-136448,69563619,2023-03-09,2023-03-11,First Class,AS-10090,OFF-BI-10001359,538.194,2,0.7,-412.6154
8578,OF-2023-136448,99891007,2023-03-09,2023-03-11,First Class,AS-10090,TEC-AC-10003628,47.984,2,0.2,14.3952
8579,OF-2023-112984,8243747,2023-03-09,2023-03-11,Second Class,EH-14185,OFF-PA-10003657,20.544,6,0.2,6.42
8580,OF-2023-130715,24916161,2023-03-09,2023-03-13,Standard Class,CY-12745,OFF-FA-10000621,17.9,5,0,8.771
8581,OF-2023-141446,99961215,2023-03-09,2023-03-11,Second Class,CL-12700,TEC-AC-10002305,18,1,0,3.24
8582,OF-2023-137470,87110909,2023-03-10,2023-03-10,Same Day,TP-21415,OFF-PA-10002001,12.96,2,0,6.3504
8583,OF-2023-157931,20230396,2023-03-10,2023-03-15,Second Class,MO-17800,FUR-CH-10000785,723.92,4,0,188.2192
8584,OF-2023-157931,49591204,2023-03-10,2023-03-15,Second Class,MO-17800,OFF-PA-10000474,106.32,3,0,49.9704
8585,OF-2023-112515,25231243,2023-03-10,2023-03-14,Second Class,AS-10225,OFF-BI-10000829,10.776,3,0.2,3.5022
8586,OF-2023-112515,44895602,2023-03-10,2023-03-14,Second Class,AS-10225,OFF-BI-10003712,11.784,3,0.2,4.2717
8587,OF-2023-112515,85575939,2023-03-10,2023-03-14,Second Class,AS-10225,OFF-PA-10000062,164.88,3,0,80.7912
8588,OF-2023-112515,27141729,2023-03-10,2023-03-14,Second Class,AS-10225,FUR-BO-10003404,1292.94,3,0,77.5764
8589,OF-2023-112515,48064880,2023-03-10,2023-03-14,Second Class,AS-10225,OFF-BI-10004233,25.584,2,0.2,8.9544
8590,OF-2023-112515,76845345,2023-03-10,2023-03-14,Second Class,AS-10225,OFF-ST-10001272,261.74,2,0,65.435
8591,OF-2023-112515,20342399,2023-03-10,2023-03-14,Second Class,AS-10225,OFF-LA-10001175,14.4,5,0,7.056
8592,OF-2023-105669,17647396,2023-03-10,2023-03-15,Second Class,SJ-20125,OFF-AR-10000390,9.912,3,0.2,3.2214
8593,OF-2023-105669,8745565,2023-03-10,2023-03-15,Second Class,SJ-20125,FUR-CH-10003774,318.43,5,0.3,-77.333
8594,OF-2023-105669,20095202,2023-03-10,2023-03-15,Second Class,SJ-20125,OFF-BI-10002412,5.8,5,0.8,-10.15
8595,OF-2023-105669,33081108,2023-03-10,2023-03-15,Second Class,SJ-20125,TEC-PH-10002415,1415.76,6,0.2,88.485
8596,OF-2023-126928,17855892,2023-03-10,2023-03-16,Standard Class,GZ-14470,TEC-MA-10004626,480,4,0,225.6
8597,OF-2023-126928,29490833,2023-03-10,2023-03-16,Standard Class,GZ-14470,OFF-ST-10000615,34.05,3,0,9.534
8598,OF-2023-142293,94194308,2023-03-10,2023-03-13,First Class,SC-20380,TEC-AC-10001109,89.97,3,0,37.7874
8599,OF-2023-106180,17437745,2023-03-11,2023-03-16,Standard Class,SH-19975,OFF-AR-10000940,8.82,3,0,2.3814
8600,OF-2023-106180,12351707,2023-03-11,2023-03-16,Standard Class,SH-19975,OFF-EN-10004030,10.86,3,0,5.1042
8601,OF-2023-106180,66188284,2023-03-11,2023-03-16,Standard Class,SH-19975,OFF-PA-10004327,143.7,3,0,68.976
8602,OF-2023-133333,80247847,2023-03-11,2023-03-15,Standard Class,BF-11020,OFF-PA-10002377,22.72,4,0,10.224
8603,OF-2023-131016,56534653,2023-03-11,2023-03-13,First Class,DC-12850,OFF-AR-10000122,8.928,2,0.2,0.558
8604,OF-2023-131016,26213629,2023-03-11,2023-03-13,First Class,DC-12850,OFF-ST-10000352,47.584,2,0.2,-2.974
8605,OF-2023-148068,41448766,2023-03-11,2023-03-18,Standard Class,MM-18280,OFF-PA-10001639,19.44,3,0,9.3312
8606,OF-2023-148068,2832792,2023-03-11,2023-03-18,Standard Class,MM-18280,FUR-FU-10002268,9.82,2,0,3.2406
8607,OF-2023-134439,14799594,2023-03-11,2023-03-16,Second Class,TM-21010,OFF-PA-10004082,15.96,2,0,7.98
8608,OF-2023-166856,49981657,2023-03-11,2023-03-15,Standard Class,TS-21505,OFF-BI-10002012,10.08,7,0.2,3.528
8609,OF-2023-166856,83857782,2023-03-11,2023-03-15,Standard Class,TS-21505,TEC-AC-10004992,101.34,3,0,8.1072
8610,OF-2023-164756,23162917,2023-03-11,2023-03-15,Standard Class,SS-20140,TEC-PH-10001552,95.68,8,0,26.7904
8611,OF-2023-164756,5527909,2023-03-11,2023-03-15,Standard Class,SS-20140,OFF-PA-10000673,50.96,7,0,24.4608
8612,OF-2023-164756,35640751,2023-03-11,2023-03-15,Standard Class,SS-20140,OFF-AR-10000380,113.94,3,0,34.182
8613,OF-2023-164756,68462423,2023-03-11,2023-03-15,Standard Class,SS-20140,OFF-PA-10003848,25.92,4,0,12.4416
8614,OF-2023-164756,16161321,2023-03-11,2023-03-15,Standard Class,SS-20140,FUR-FU-10002963,20.32,4,0,6.9088
8615,OF-2023-164756,46075608,2023-03-11,2023-03-15,Standard Class,SS-20140,TEC-PH-10002447,411.98,2,0,119.4742
8616,OF-2023-164756,10812416,2023-03-11,2023-03-15,Standard Class,SS-20140,OFF-SU-10004261,34.48,2,0,9.9992
8617,OF-2023-164756,59756808,2023-03-11,2023-03-15,Standard Class,SS-20140,OFF-PA-10003228,244.55,5,0,114.9385
8618,OF-2023-140508,52830706,2023-03-11,2023-03-14,First Class,PA-19060,OFF-EN-10000927,114.848,4,0.2,35.89
8619,OF-2023-139619,51731022,2023-03-12,2023-03-16,Standard Class,ES-14080,OFF-ST-10003282,95.616,2,0.2,9.5616
8620,OF-2023-143378,49985655,2023-03-12,2023-03-18,Standard Class,JR-16210,TEC-PH-10001425,191.976,3,0.2,19.1976
8621,OF-2023-143378,23519105,2023-03-12,2023-03-18,Standard Class,JR-16210,OFF-AR-10001915,23.832,3,0.2,6.5538
8622,OF-2023-143378,72209651,2023-03-12,2023-03-18,Standard Class,JR-16210,FUR-FU-10004864,409.216,8,0.2,61.3824
8623,OF-2023-143378,29674477,2023-03-12,2023-03-18,Standard Class,JR-16210,FUR-BO-10001972,72.588,2,0.7,-128.2388
8624,ON-2023-148866,6475802,2023-03-12,2023-03-17,Standard Class,JM-15535,OFF-PA-10004782,32.4,5,0,15.552
8625,OF-2023-102974,59339055,2023-03-12,2023-03-17,Standard Class,DP-13105,TEC-AC-10000057,149.95,5,0,31.4895
8626,OF-2023-102974,27067101,2023-03-12,2023-03-17,Standard Class,DP-13105,OFF-AR-10000914,23.32,2,0,6.0632
8627,OF-2023-102974,35487760,2023-03-12,2023-03-17,Standard Class,DP-13105,OFF-AR-10004956,16.74,3,0,4.8546
8628,OF-2023-139787,16711558,2023-03-12,2023-03-16,Standard Class,JP-16135,OFF-AR-10002445,35.4,5,0,13.452
8629,OF-2023-153822,28453818,2023-03-12,2023-03-18,Standard Class,AB-10105,OFF-ST-10000321,12.624,2,0.2,-2.5248
8630,OF-2023-153822,41334136,2023-03-12,2023-03-18,Standard Class,AB-10105,TEC-AC-10000109,89.584,2,0.2,4.4792
8631,OF-2023-153822,33517570,2023-03-12,2023-03-18,Standard Class,AB-10105,TEC-PH-10002415,471.92,2,0.2,29.495
8632,OF-2023-153822,99991961,2023-03-12,2023-03-18,Standard Class,AB-10105,OFF-BI-10001460,18.18,4,0.7,-13.938
8633,OF-2023-160801,32494188,2023-03-12,2023-03-12,Same Day,FG-14260,OFF-BI-10001132,4.842,3,0.7,-3.3894
8634,OF-2023-100111,60244733,2023-03-13,2023-03-19,Standard Class,SV-20365,FUR-CH-10003846,272.646,3,0.1,18.1764
8635,OF-2023-100111,5775492,2023-03-13,2023-03-19,Standard Class,SV-20365,TEC-AC-10002647,212.8,2,0,95.76
8636,OF-2023-100111,16366291,2023-03-13,2023-03-19,Standard Class,SV-20365,OFF-PA-10000807,38.52,9,0,18.1044
8637,OF-2023-100111,39053369,2023-03-13,2023-03-19,Standard Class,SV-20365,TEC-AC-10001465,72.64,2,0,21.792
8638,OF-2023-100111,14414948,2023-03-13,2023-03-19,Standard Class,SV-20365,OFF-ST-10000615,45.4,4,0,12.712
8639,OF-2023-100111,33208626,2023-03-13,2023-03-19,Standard Class,SV-20365,OFF-PA-10002713,13.76,2,0,6.3296
8640,OF-2023-100111,13814235,2023-03-13,2023-03-19,Standard Class,SV-20365,FUR-CH-10003061,80.991,1,0.1,8.0991
8641,OF-2023-100111,94809643,2023-03-13,2023-03-19,Standard Class,SV-20365,OFF-BI-10000343,11.784,3,0.2,3.9771
8642,OF-2023-100111,91377985,2023-03-13,2023-03-19,Standard Class,SV-20365,OFF-FA-10000304,4.36,2,0,1.7876
8643,OF-2023-100111,21757981,2023-03-13,2023-03-19,Standard Class,SV-20365,FUR-CH-10004086,2888.127,11,0.1,609.7157
8644,OF-2023-100111,25052250,2023-03-13,2023-03-19,Standard Class,SV-20365,TEC-PH-10002885,1299.66,2,0,350.9082
8645,OF-2023-100111,40022438,2023-03-13,2023-03-19,Standard Class,SV-20365,FUR-CH-10001215,2254.41,5,0.1,375.735
8646,OF-2023-100111,8304055,2023-03-13,2023-03-19,Standard Class,SV-20365,TEC-PH-10000215,104.85,3,0,28.3095
8647,OF-2023-100111,53776576,2023-03-13,2023-03-19,Standard Class,SV-20365,TEC-AC-10001998,59.97,3,0,20.3898
8648,OF-2023-151428,71951570,2023-03-14,2023-03-19,Standard Class,RH-19495,OFF-BI-10000546,20.16,7,0,9.8784
